lon,lat,date,analysis_date,n_z_valid_T,dataset
-84.726921,25.207451,2025-04-07,20250406,40,qcobs_profile_orig
-87.238800,26.170860,2025-04-07,20250406,41,qcobs_profile_orig
-88.070709,25.171539,2025-04-07,20250406,41,qcobs_profile_orig
-88.094223,25.666580,2025-04-07,20250406,41,qcobs_profile_orig
-96.173141,24.768280,2025-04-07,20250406,34,qcobs_profile_orig
-79.636742,19.538349,2025-04-07,20250406,41,qcobs_profile_orig
-95.448578,19.592541,2025-04-08,20250406,40,qcobs_profile_orig
-87.543381,27.348021,2025-04-08,20250406,41,qcobs_profile_orig
-90.701210,25.770800,2025-04-08,20250406,41,qcobs_profile_orig
-84.731506,23.631281,2025-04-08,20250406,41,qcobs_profile_orig
-96.249702,23.156670,2025-04-08,20250406,41,qcobs_profile_orig
-87.022789,28.139589,2025-04-08,20250406,41,qcobs_profile_orig
-96.150047,20.304569,2025-04-09,20250406,36,qcobs_profile_orig
-89.434372,27.691879,2025-04-09,20250406,34,qcobs_profile_orig
-87.527924,26.980850,2025-04-09,20250406,41,qcobs_profile_orig
-87.164520,27.536131,2025-04-09,20250406,41,qcobs_profile_orig
-93.718323,20.993950,2025-04-09,20250406,41,qcobs_profile_orig
-89.538849,25.387991,2025-04-09,20250406,41,qcobs_profile_orig
-87.134911,27.490780,2025-04-09,20250406,38,qcobs_profile_orig
-91.009399,24.633900,2025-04-09,20250406,39,qcobs_profile_orig
-93.362694,24.440310,2025-04-10,20250406,41,qcobs_profile_orig
-82.207497,18.184530,2025-04-10,20250406,41,qcobs_profile_orig
-85.307869,19.529989,2025-04-10,20250406,41,qcobs_profile_orig
-95.513771,19.736271,2025-04-03,20250407,41,qcobs_profile_orig
-87.428032,27.386209,2025-04-03,20250407,41,qcobs_profile_orig
-90.256622,25.421490,2025-04-03,20250407,41,qcobs_profile_orig
-85.104141,23.942511,2025-04-03,20250407,41,qcobs_profile_orig
-96.269890,23.005630,2025-04-03,20250407,41,qcobs_profile_orig
-86.903831,28.056789,2025-04-03,20250407,41,qcobs_profile_orig
-94.790939,19.130501,2025-04-04,20250407,35,qcobs_profile_orig
-96.161324,20.299030,2025-04-04,20250407,34,qcobs_profile_orig
-89.428772,27.678600,2025-04-04,20250407,34,qcobs_profile_orig
-87.873810,26.736259,2025-04-04,20250407,41,qcobs_profile_orig
-86.978844,27.544451,2025-04-04,20250407,41,qcobs_profile_orig
-94.025650,20.735821,2025-04-04,20250407,41,qcobs_profile_orig
-89.213852,25.086040,2025-04-04,20250407,41,qcobs_profile_orig
-86.978561,27.510679,2025-04-04,20250407,38,qcobs_profile_orig
-86.568001,26.225100,2025-04-04,20250407,40,qcobs_profile_orig
-93.497673,24.238800,2025-04-05,20250407,41,qcobs_profile_orig
-94.821877,19.397261,2025-04-06,20250407,41,qcobs_profile_orig
-89.361603,28.130980,2025-04-06,20250407,32,qcobs_profile_orig
-81.625587,23.391230,2025-04-06,20250407,35,qcobs_profile_orig
-84.283333,24.064920,2025-04-06,20250407,41,qcobs_profile_orig
-91.513680,26.976690,2025-04-06,20250407,39,qcobs_profile_orig
-80.572762,23.765440,2025-04-06,20250407,30,qcobs_profile_orig
-84.028870,24.418760,2025-04-06,20250407,38,qcobs_profile_orig
-89.618492,27.387310,2025-04-07,20250407,40,qcobs_profile_orig
-84.726921,25.207451,2025-04-07,20250407,40,qcobs_profile_orig
-87.238800,26.170860,2025-04-07,20250407,41,qcobs_profile_orig
-88.070709,25.171539,2025-04-07,20250407,41,qcobs_profile_orig
-88.094223,25.666580,2025-04-07,20250407,41,qcobs_profile_orig
-96.173141,24.768280,2025-04-07,20250407,34,qcobs_profile_orig
-79.636742,19.538349,2025-04-07,20250407,41,qcobs_profile_orig
-95.448578,19.592541,2025-04-08,20250407,40,qcobs_profile_orig
-87.543381,27.348021,2025-04-08,20250407,41,qcobs_profile_orig
-90.701210,25.770800,2025-04-08,20250407,41,qcobs_profile_orig
-84.731506,23.631281,2025-04-08,20250407,41,qcobs_profile_orig
-96.249702,23.156670,2025-04-08,20250407,41,qcobs_profile_orig
-87.022789,28.139589,2025-04-08,20250407,41,qcobs_profile_orig
-96.150047,20.304569,2025-04-09,20250407,36,qcobs_profile_orig
-89.434372,27.691879,2025-04-09,20250407,34,qcobs_profile_orig
-87.527924,26.980850,2025-04-09,20250407,41,qcobs_profile_orig
-87.164520,27.536131,2025-04-09,20250407,41,qcobs_profile_orig
-93.718323,20.993950,2025-04-09,20250407,41,qcobs_profile_orig
-89.538849,25.387991,2025-04-09,20250407,41,qcobs_profile_orig
-87.134911,27.490780,2025-04-09,20250407,38,qcobs_profile_orig
-91.009399,24.633900,2025-04-09,20250407,39,qcobs_profile_orig
-93.362694,24.440310,2025-04-10,20250407,41,qcobs_profile_orig
-82.207497,18.184530,2025-04-10,20250407,41,qcobs_profile_orig
-85.307869,19.529989,2025-04-10,20250407,41,qcobs_profile_orig
-94.644096,19.612970,2025-04-11,20250407,40,qcobs_profile_orig
-89.356934,28.144609,2025-04-11,20250407,32,qcobs_profile_orig
-81.604599,23.397369,2025-04-11,20250407,35,qcobs_profile_orig
-84.233353,24.004049,2025-04-11,20250407,41,qcobs_profile_orig
-91.395081,27.021090,2025-04-11,20250407,38,qcobs_profile_orig
-80.563019,23.776011,2025-04-11,20250407,31,qcobs_profile_orig
-84.273308,24.600180,2025-04-11,20250407,40,qcobs_profile_orig
-94.790939,19.130501,2025-04-04,20250408,35,qcobs_profile_orig
-96.161324,20.299030,2025-04-04,20250408,34,qcobs_profile_orig
-89.428772,27.678600,2025-04-04,20250408,34,qcobs_profile_orig
-87.873810,26.736259,2025-04-04,20250408,41,qcobs_profile_orig
-86.978844,27.544451,2025-04-04,20250408,41,qcobs_profile_orig
-94.025650,20.735821,2025-04-04,20250408,41,qcobs_profile_orig
-89.213852,25.086040,2025-04-04,20250408,41,qcobs_profile_orig
-86.978561,27.510679,2025-04-04,20250408,38,qcobs_profile_orig
-86.568001,26.225100,2025-04-04,20250408,40,qcobs_profile_orig
-93.497673,24.238800,2025-04-05,20250408,41,qcobs_profile_orig
-94.821877,19.397261,2025-04-06,20250408,41,qcobs_profile_orig
-89.361603,28.130980,2025-04-06,20250408,32,qcobs_profile_orig
-81.625587,23.391230,2025-04-06,20250408,35,qcobs_profile_orig
-84.283333,24.064920,2025-04-06,20250408,41,qcobs_profile_orig
-91.513680,26.976690,2025-04-06,20250408,39,qcobs_profile_orig
-80.572762,23.765440,2025-04-06,20250408,30,qcobs_profile_orig
-84.028870,24.418760,2025-04-06,20250408,38,qcobs_profile_orig
-89.618492,27.387310,2025-04-07,20250408,40,qcobs_profile_orig
-84.726921,25.207451,2025-04-07,20250408,40,qcobs_profile_orig
-87.238800,26.170860,2025-04-07,20250408,41,qcobs_profile_orig
-88.070709,25.171539,2025-04-07,20250408,41,qcobs_profile_orig
-88.094223,25.666580,2025-04-07,20250408,41,qcobs_profile_orig
-96.173141,24.768280,2025-04-07,20250408,34,qcobs_profile_orig
-79.636742,19.538349,2025-04-07,20250408,41,qcobs_profile_orig
-95.448578,19.592541,2025-04-08,20250408,40,qcobs_profile_orig
-87.543381,27.348021,2025-04-08,20250408,41,qcobs_profile_orig
-90.701210,25.770800,2025-04-08,20250408,41,qcobs_profile_orig
-84.731506,23.631281,2025-04-08,20250408,41,qcobs_profile_orig
-96.249702,23.156670,2025-04-08,20250408,41,qcobs_profile_orig
-87.022789,28.139589,2025-04-08,20250408,41,qcobs_profile_orig
-96.150047,20.304569,2025-04-09,20250408,36,qcobs_profile_orig
-89.434372,27.691879,2025-04-09,20250408,34,qcobs_profile_orig
-87.527924,26.980850,2025-04-09,20250408,41,qcobs_profile_orig
-87.164520,27.536131,2025-04-09,20250408,41,qcobs_profile_orig
-93.718323,20.993950,2025-04-09,20250408,41,qcobs_profile_orig
-89.538849,25.387991,2025-04-09,20250408,41,qcobs_profile_orig
-87.134911,27.490780,2025-04-09,20250408,38,qcobs_profile_orig
-91.009399,24.633900,2025-04-09,20250408,39,qcobs_profile_orig
-93.362694,24.440310,2025-04-10,20250408,41,qcobs_profile_orig
-82.207497,18.184530,2025-04-10,20250408,41,qcobs_profile_orig
-85.307869,19.529989,2025-04-10,20250408,41,qcobs_profile_orig
-94.644096,19.612970,2025-04-11,20250408,40,qcobs_profile_orig
-89.356934,28.144609,2025-04-11,20250408,32,qcobs_profile_orig
-81.604599,23.397369,2025-04-11,20250408,35,qcobs_profile_orig
-84.233353,24.004049,2025-04-11,20250408,41,qcobs_profile_orig
-91.395081,27.021090,2025-04-11,20250408,38,qcobs_profile_orig
-80.563019,23.776011,2025-04-11,20250408,31,qcobs_profile_orig
-84.273308,24.600180,2025-04-11,20250408,40,qcobs_profile_orig
-89.780121,27.375160,2025-04-12,20250408,38,qcobs_profile_orig
-84.581757,24.986919,2025-04-12,20250408,40,qcobs_profile_orig
-87.222618,26.169300,2025-04-12,20250408,41,qcobs_profile_orig
-88.298943,25.161551,2025-04-12,20250408,41,qcobs_profile_orig
-87.985023,26.174879,2025-04-12,20250408,41,qcobs_profile_orig
-96.173157,24.758949,2025-04-12,20250408,34,qcobs_profile_orig
-93.497673,24.238800,2025-04-05,20250409,41,qcobs_profile_orig
-94.821877,19.397261,2025-04-06,20250409,41,qcobs_profile_orig
-89.361603,28.130980,2025-04-06,20250409,32,qcobs_profile_orig
-81.625587,23.391230,2025-04-06,20250409,35,qcobs_profile_orig
-84.283333,24.064920,2025-04-06,20250409,41,qcobs_profile_orig
-91.513680,26.976690,2025-04-06,20250409,39,qcobs_profile_orig
-80.572762,23.765440,2025-04-06,20250409,30,qcobs_profile_orig
-84.028870,24.418760,2025-04-06,20250409,38,qcobs_profile_orig
-89.618492,27.387310,2025-04-07,20250409,40,qcobs_profile_orig
-84.726921,25.207451,2025-04-07,20250409,40,qcobs_profile_orig
-87.238800,26.170860,2025-04-07,20250409,41,qcobs_profile_orig
-88.070709,25.171539,2025-04-07,20250409,41,qcobs_profile_orig
-88.094223,25.666580,2025-04-07,20250409,41,qcobs_profile_orig
-96.173141,24.768280,2025-04-07,20250409,34,qcobs_profile_orig
-79.636742,19.538349,2025-04-07,20250409,41,qcobs_profile_orig
-95.448578,19.592541,2025-04-08,20250409,40,qcobs_profile_orig
-87.543381,27.348021,2025-04-08,20250409,41,qcobs_profile_orig
-90.701210,25.770800,2025-04-08,20250409,41,qcobs_profile_orig
-84.731506,23.631281,2025-04-08,20250409,41,qcobs_profile_orig
-96.249702,23.156670,2025-04-08,20250409,41,qcobs_profile_orig
-87.022789,28.139589,2025-04-08,20250409,41,qcobs_profile_orig
-96.150047,20.304569,2025-04-09,20250409,36,qcobs_profile_orig
-89.434372,27.691879,2025-04-09,20250409,34,qcobs_profile_orig
-87.527924,26.980850,2025-04-09,20250409,41,qcobs_profile_orig
-87.164520,27.536131,2025-04-09,20250409,41,qcobs_profile_orig
-93.718323,20.993950,2025-04-09,20250409,41,qcobs_profile_orig
-89.538849,25.387991,2025-04-09,20250409,41,qcobs_profile_orig
-87.134911,27.490780,2025-04-09,20250409,38,qcobs_profile_orig
-91.009399,24.633900,2025-04-09,20250409,39,qcobs_profile_orig
-93.362694,24.440310,2025-04-10,20250409,41,qcobs_profile_orig
-82.207497,18.184530,2025-04-10,20250409,41,qcobs_profile_orig
-85.307869,19.529989,2025-04-10,20250409,41,qcobs_profile_orig
-94.644096,19.612970,2025-04-11,20250409,40,qcobs_profile_orig
-89.356934,28.144609,2025-04-11,20250409,32,qcobs_profile_orig
-81.604599,23.397369,2025-04-11,20250409,35,qcobs_profile_orig
-84.233353,24.004049,2025-04-11,20250409,41,qcobs_profile_orig
-91.395081,27.021090,2025-04-11,20250409,38,qcobs_profile_orig
-80.563019,23.776011,2025-04-11,20250409,31,qcobs_profile_orig
-84.273308,24.600180,2025-04-11,20250409,40,qcobs_profile_orig
-89.780121,27.375160,2025-04-12,20250409,38,qcobs_profile_orig
-84.581757,24.986919,2025-04-12,20250409,40,qcobs_profile_orig
-87.222618,26.169300,2025-04-12,20250409,41,qcobs_profile_orig
-88.298943,25.161551,2025-04-12,20250409,41,qcobs_profile_orig
-87.985023,26.174879,2025-04-12,20250409,41,qcobs_profile_orig
-96.173157,24.758949,2025-04-12,20250409,34,qcobs_profile_orig
-87.758003,27.129459,2025-04-13,20250409,41,qcobs_profile_orig
-91.410179,25.903641,2025-04-13,20250409,41,qcobs_profile_orig
-84.412102,23.633511,2025-04-13,20250409,41,qcobs_profile_orig
-96.182640,23.217449,2025-04-13,20250409,41,qcobs_profile_orig
-87.054619,28.101191,2025-04-13,20250409,41,qcobs_profile_orig
-94.821877,19.397261,2025-04-06,20250410,41,qcobs_profile_orig
-89.361603,28.130980,2025-04-06,20250410,32,qcobs_profile_orig
-81.625587,23.391230,2025-04-06,20250410,35,qcobs_profile_orig
-84.283333,24.064920,2025-04-06,20250410,41,qcobs_profile_orig
-91.513680,26.976690,2025-04-06,20250410,39,qcobs_profile_orig
-80.572762,23.765440,2025-04-06,20250410,30,qcobs_profile_orig
-84.028870,24.418760,2025-04-06,20250410,38,qcobs_profile_orig
-89.618492,27.387310,2025-04-07,20250410,40,qcobs_profile_orig
-84.726921,25.207451,2025-04-07,20250410,40,qcobs_profile_orig
-87.238800,26.170860,2025-04-07,20250410,41,qcobs_profile_orig
-88.070709,25.171539,2025-04-07,20250410,41,qcobs_profile_orig
-88.094223,25.666580,2025-04-07,20250410,41,qcobs_profile_orig
-96.173141,24.768280,2025-04-07,20250410,34,qcobs_profile_orig
-79.636742,19.538349,2025-04-07,20250410,41,qcobs_profile_orig
-95.448578,19.592541,2025-04-08,20250410,40,qcobs_profile_orig
-87.543381,27.348021,2025-04-08,20250410,41,qcobs_profile_orig
-90.701210,25.770800,2025-04-08,20250410,41,qcobs_profile_orig
-84.731506,23.631281,2025-04-08,20250410,41,qcobs_profile_orig
-96.249702,23.156670,2025-04-08,20250410,41,qcobs_profile_orig
-87.022789,28.139589,2025-04-08,20250410,41,qcobs_profile_orig
-96.150047,20.304569,2025-04-09,20250410,36,qcobs_profile_orig
-89.434372,27.691879,2025-04-09,20250410,34,qcobs_profile_orig
-87.527924,26.980850,2025-04-09,20250410,41,qcobs_profile_orig
-87.164520,27.536131,2025-04-09,20250410,41,qcobs_profile_orig
-93.718323,20.993950,2025-04-09,20250410,41,qcobs_profile_orig
-89.538849,25.387991,2025-04-09,20250410,41,qcobs_profile_orig
-87.134911,27.490780,2025-04-09,20250410,38,qcobs_profile_orig
-91.009399,24.633900,2025-04-09,20250410,39,qcobs_profile_orig
-93.362694,24.440310,2025-04-10,20250410,41,qcobs_profile_orig
-82.207497,18.184530,2025-04-10,20250410,41,qcobs_profile_orig
-85.307869,19.529989,2025-04-10,20250410,41,qcobs_profile_orig
-94.644096,19.612970,2025-04-11,20250410,40,qcobs_profile_orig
-89.356934,28.144609,2025-04-11,20250410,32,qcobs_profile_orig
-81.604599,23.397369,2025-04-11,20250410,35,qcobs_profile_orig
-84.233353,24.004049,2025-04-11,20250410,41,qcobs_profile_orig
-91.395081,27.021090,2025-04-11,20250410,38,qcobs_profile_orig
-80.563019,23.776011,2025-04-11,20250410,31,qcobs_profile_orig
-84.273308,24.600180,2025-04-11,20250410,40,qcobs_profile_orig
-89.780121,27.375160,2025-04-12,20250410,38,qcobs_profile_orig
-84.581757,24.986919,2025-04-12,20250410,40,qcobs_profile_orig
-87.222618,26.169300,2025-04-12,20250410,41,qcobs_profile_orig
-88.298943,25.161551,2025-04-12,20250410,41,qcobs_profile_orig
-87.985023,26.174879,2025-04-12,20250410,41,qcobs_profile_orig
-96.173157,24.758949,2025-04-12,20250410,34,qcobs_profile_orig
-87.758003,27.129459,2025-04-13,20250410,41,qcobs_profile_orig
-91.410179,25.903641,2025-04-13,20250410,41,qcobs_profile_orig
-84.412102,23.633511,2025-04-13,20250410,41,qcobs_profile_orig
-96.182640,23.217449,2025-04-13,20250410,41,qcobs_profile_orig
-87.054619,28.101191,2025-04-13,20250410,41,qcobs_profile_orig
-96.016640,20.375879,2025-04-14,20250410,39,qcobs_profile_orig
-95.510017,19.802570,2025-04-14,20250410,41,qcobs_profile_orig
-89.442284,27.700100,2025-04-14,20250410,34,qcobs_profile_orig
-87.024673,26.777100,2025-04-14,20250410,41,qcobs_profile_orig
-87.557877,27.382021,2025-04-14,20250410,41,qcobs_profile_orig
-93.482582,21.040581,2025-04-14,20250410,41,qcobs_profile_orig
-89.666077,25.384159,2025-04-14,20250410,41,qcobs_profile_orig
-87.505608,27.354759,2025-04-14,20250410,38,qcobs_profile_orig
-85.777397,26.589001,2025-04-14,20250410,40,qcobs_profile_orig
-89.618492,27.387310,2025-04-07,20250411,40,qcobs_profile_orig
-84.726921,25.207451,2025-04-07,20250411,40,qcobs_profile_orig
-87.238800,26.170860,2025-04-07,20250411,41,qcobs_profile_orig
-88.070709,25.171539,2025-04-07,20250411,41,qcobs_profile_orig
-88.094223,25.666580,2025-04-07,20250411,41,qcobs_profile_orig
-96.173141,24.768280,2025-04-07,20250411,34,qcobs_profile_orig
-79.636742,19.538349,2025-04-07,20250411,41,qcobs_profile_orig
-95.448578,19.592541,2025-04-08,20250411,40,qcobs_profile_orig
-87.543381,27.348021,2025-04-08,20250411,41,qcobs_profile_orig
-90.701210,25.770800,2025-04-08,20250411,41,qcobs_profile_orig
-84.731506,23.631281,2025-04-08,20250411,41,qcobs_profile_orig
-96.249702,23.156670,2025-04-08,20250411,41,qcobs_profile_orig
-87.022789,28.139589,2025-04-08,20250411,41,qcobs_profile_orig
-96.150047,20.304569,2025-04-09,20250411,36,qcobs_profile_orig
-89.434372,27.691879,2025-04-09,20250411,34,qcobs_profile_orig
-87.527924,26.980850,2025-04-09,20250411,41,qcobs_profile_orig
-87.164520,27.536131,2025-04-09,20250411,41,qcobs_profile_orig
-93.718323,20.993950,2025-04-09,20250411,41,qcobs_profile_orig
-89.538849,25.387991,2025-04-09,20250411,41,qcobs_profile_orig
-87.134911,27.490780,2025-04-09,20250411,38,qcobs_profile_orig
-91.009399,24.633900,2025-04-09,20250411,39,qcobs_profile_orig
-93.362694,24.440310,2025-04-10,20250411,41,qcobs_profile_orig
-82.207497,18.184530,2025-04-10,20250411,41,qcobs_profile_orig
-85.307869,19.529989,2025-04-10,20250411,41,qcobs_profile_orig
-94.644096,19.612970,2025-04-11,20250411,40,qcobs_profile_orig
-89.356934,28.144609,2025-04-11,20250411,32,qcobs_profile_orig
-81.604599,23.397369,2025-04-11,20250411,35,qcobs_profile_orig
-84.233353,24.004049,2025-04-11,20250411,41,qcobs_profile_orig
-91.395081,27.021090,2025-04-11,20250411,38,qcobs_profile_orig
-80.563019,23.776011,2025-04-11,20250411,31,qcobs_profile_orig
-84.273308,24.600180,2025-04-11,20250411,40,qcobs_profile_orig
-89.780121,27.375160,2025-04-12,20250411,38,qcobs_profile_orig
-84.581757,24.986919,2025-04-12,20250411,40,qcobs_profile_orig
-87.222618,26.169300,2025-04-12,20250411,41,qcobs_profile_orig
-88.298943,25.161551,2025-04-12,20250411,41,qcobs_profile_orig
-87.985023,26.174879,2025-04-12,20250411,41,qcobs_profile_orig
-96.173157,24.758949,2025-04-12,20250411,34,qcobs_profile_orig
-87.758003,27.129459,2025-04-13,20250411,41,qcobs_profile_orig
-91.410179,25.903641,2025-04-13,20250411,41,qcobs_profile_orig
-84.412102,23.633511,2025-04-13,20250411,41,qcobs_profile_orig
-96.182640,23.217449,2025-04-13,20250411,41,qcobs_profile_orig
-87.054619,28.101191,2025-04-13,20250411,41,qcobs_profile_orig
-96.016640,20.375879,2025-04-14,20250411,39,qcobs_profile_orig
-95.510017,19.802570,2025-04-14,20250411,41,qcobs_profile_orig
-89.442284,27.700100,2025-04-14,20250411,34,qcobs_profile_orig
-87.024673,26.777100,2025-04-14,20250411,41,qcobs_profile_orig
-87.557877,27.382021,2025-04-14,20250411,41,qcobs_profile_orig
-93.482582,21.040581,2025-04-14,20250411,41,qcobs_profile_orig
-89.666077,25.384159,2025-04-14,20250411,41,qcobs_profile_orig
-87.505608,27.354759,2025-04-14,20250411,38,qcobs_profile_orig
-85.777397,26.589001,2025-04-14,20250411,40,qcobs_profile_orig
-93.039040,24.605511,2025-04-15,20250411,41,qcobs_profile_orig
-95.448578,19.592541,2025-04-08,20250412,40,qcobs_profile_orig
-87.543381,27.348021,2025-04-08,20250412,41,qcobs_profile_orig
-90.701210,25.770800,2025-04-08,20250412,41,qcobs_profile_orig
-84.731506,23.631281,2025-04-08,20250412,41,qcobs_profile_orig
-96.249702,23.156670,2025-04-08,20250412,41,qcobs_profile_orig
-87.022789,28.139589,2025-04-08,20250412,41,qcobs_profile_orig
-96.150047,20.304569,2025-04-09,20250412,36,qcobs_profile_orig
-89.434372,27.691879,2025-04-09,20250412,34,qcobs_profile_orig
-87.527924,26.980850,2025-04-09,20250412,41,qcobs_profile_orig
-87.164520,27.536131,2025-04-09,20250412,41,qcobs_profile_orig
-93.718323,20.993950,2025-04-09,20250412,41,qcobs_profile_orig
-89.538849,25.387991,2025-04-09,20250412,41,qcobs_profile_orig
-87.134911,27.490780,2025-04-09,20250412,38,qcobs_profile_orig
-91.009399,24.633900,2025-04-09,20250412,39,qcobs_profile_orig
-93.362694,24.440310,2025-04-10,20250412,41,qcobs_profile_orig
-82.207497,18.184530,2025-04-10,20250412,41,qcobs_profile_orig
-85.307869,19.529989,2025-04-10,20250412,41,qcobs_profile_orig
-94.644096,19.612970,2025-04-11,20250412,40,qcobs_profile_orig
-89.356934,28.144609,2025-04-11,20250412,32,qcobs_profile_orig
-81.604599,23.397369,2025-04-11,20250412,35,qcobs_profile_orig
-84.233353,24.004049,2025-04-11,20250412,41,qcobs_profile_orig
-91.395081,27.021090,2025-04-11,20250412,38,qcobs_profile_orig
-80.563019,23.776011,2025-04-11,20250412,31,qcobs_profile_orig
-84.273308,24.600180,2025-04-11,20250412,40,qcobs_profile_orig
-89.780121,27.375160,2025-04-12,20250412,38,qcobs_profile_orig
-84.581757,24.986919,2025-04-12,20250412,40,qcobs_profile_orig
-87.222618,26.169300,2025-04-12,20250412,41,qcobs_profile_orig
-88.298943,25.161551,2025-04-12,20250412,41,qcobs_profile_orig
-87.985023,26.174879,2025-04-12,20250412,41,qcobs_profile_orig
-96.173157,24.758949,2025-04-12,20250412,34,qcobs_profile_orig
-87.758003,27.129459,2025-04-13,20250412,41,qcobs_profile_orig
-91.410179,25.903641,2025-04-13,20250412,41,qcobs_profile_orig
-84.412102,23.633511,2025-04-13,20250412,41,qcobs_profile_orig
-96.182640,23.217449,2025-04-13,20250412,41,qcobs_profile_orig
-87.054619,28.101191,2025-04-13,20250412,41,qcobs_profile_orig
